data;


param FN:= 1;
param D:= 100;
param U_Original:=
         1         1       -2.239267e-01
         2         1       -6.940235e-01
         3         1       -7.068933e-02
         4         1        9.433541e-01
         5         1        5.909166e-01
         6         1       -8.425193e-01
         7         1        3.933490e-01
         8         1       -7.630924e-01
         9         1       -2.690609e-01
        10         1        4.374794e-01
        11         1       -1.203285e+00
        12         1        5.634164e-01
        13         1       -9.118308e-01
        14         1       -3.993968e-01
        15         1       -6.574658e-01
        16         1       -1.456617e+00
        17         1        5.070317e-01
        18         1       -3.053973e-01
        19         1       -2.299095e-01
        20         1        1.179404e+00
        21         1       -6.389204e-01
        22         1        4.647276e-02
        23         1       -1.123917e+00
        24         1        6.187708e-01
        25         1       -2.145072e+00
        26         1       -1.346278e-01
        27         1       -2.126763e-01
        28         1       -1.099120e-01
        29         1       -2.386160e-01
        30         1        1.198399e+00
        31         1       -9.941424e-01
        32         1        1.506159e+00
        33         1       -2.512633e-01
        34         1        2.130609e-01
        35         1       -4.463390e-01
        36         1        1.568023e+00
        37         1       -1.322353e+00
        38         1       -1.769237e+00
        39         1       -2.118890e-02
        40         1       -1.685775e+00
        41         1        8.532933e-01
        42         1        9.538750e-01
        43         1       -1.613598e-01
        44         1       -1.961888e-01
        45         1       -2.896125e-01
        46         1       -8.569955e-01
        47         1       -1.478095e+00
        48         1        3.860704e-01
        49         1       -6.987357e-01
        50         1        1.495358e+00
        51         1        1.393957e+00
        52         1        1.102217e+00
        53         1       -4.220374e-01
        54         1        1.696447e+00
        55         1       -8.839573e-01
        56         1       -1.024637e+00
        57         1        4.832544e-01
        58         1        1.072913e+00
        59         1       -2.449028e-01
        60         1        8.400905e-01
        61         1        3.167704e-01
        62         1       -6.947548e-01
        63         1        2.190210e+00
        64         1       -3.190499e-03
        65         1       -2.625562e-01
        66         1        8.653871e-01
        67         1       -1.493242e+00
        68         1       -1.703516e-01
        69         1       -6.323697e-01
        70         1        1.000695e-01
        71         1        3.955379e-01
        72         1       -2.132642e+00
        73         1       -6.156300e-01
        74         1       -5.298841e-01
        75         1        9.798890e-01
        76         1        2.227160e+00
        77         1        1.886341e+00
        78         1       -1.412938e+00
        79         1        5.566045e-01
        80         1       -4.335818e-01
        81         1       -1.091325e-01
        82         1        4.556516e-01
        83         1       -1.853153e+00
        84         1       -2.653064e-01
        85         1       -1.703943e+00
        86         1       -4.537481e-01
        87         1        1.990585e+00
        88         1       -3.863595e-01
        89         1       -1.783433e-01
        90         1        5.620399e-01
        91         1        5.081665e-01
        92         1        2.224835e-01
        93         1        1.477494e+00
        94         1       -2.081980e-01
        95         1        1.601948e+00
        96         1        7.892904e-01
        97         1       -1.133453e-01
        98         1        1.222432e+00
        99         1        8.112962e-01
       100         1        4.512187e-01
         1         2       -5.204722e-01
         2         2        5.721479e-02
         3         2       -1.098515e+00
         4         2       -1.063153e+00
         5         2       -9.520556e-02
         6         2       -1.153174e+00
         7         2       -1.747083e+00
         8         2       -1.571174e-02
         9         2        4.724885e-01
        10         2       -8.223257e-01
        11         2        2.017595e+00
        12         2       -2.940456e-01
        13         2        2.097237e+00
        14         2       -8.799439e-01
        15         2        8.981171e-01
        16         2        8.625302e-01
        17         2        1.579385e+00
        18         2        6.571039e-01
        19         2        1.352979e+00
        20         2        3.975127e-01
        21         2        3.447777e-02
        22         2        4.063912e-01
        23         2       -4.341267e-01
        24         2        2.800332e-01
        25         2        3.048906e-01
        26         2        2.324590e+00
        27         2        2.286019e-01
        28         2        2.234819e+00
        29         2        1.654979e+00
        30         2       -1.845145e+00
        31         2       -7.494644e-02
        32         2       -7.468120e-01
        33         2       -1.457327e-02
        34         2        8.933589e-01
        35         2       -8.841168e-01
        36         2       -2.232030e+00
        37         2       -2.342350e-01
        38         2        1.014988e+00
        39         2       -2.930288e-01
        40         2       -1.391257e-01
        41         2       -1.404316e+00
        42         2        3.602324e-01
        43         2       -9.284754e-01
        44         2        6.301327e-01
        45         2       -7.388102e-01
        46         2        5.236600e-01
        47         2        3.864166e-01
        48         2       -5.608659e-01
        49         2        7.386081e-01
        50         2        5.386982e-01
        51         2       -2.320432e-01
        52         2        2.175914e+00
        53         2       -9.764961e-01
        54         2        1.186034e+00
        55         2        2.813148e-01
        56         2       -4.081136e-01
        57         2        7.010295e-01
        58         2       -5.267776e-01
        59         2       -1.381386e-01
        60         2       -6.148247e-01
        61         2        1.225976e-01
        62         2       -1.251210e+00
        63         2        6.942351e-02
        64         2       -5.855698e-01
        65         2       -7.861845e-01
        66         2       -8.698061e-01
        67         2       -2.140470e+00
        68         2        6.275790e-01
        69         2        1.512673e+00
        70         2        6.906062e-01
        71         2       -3.643967e-01
        72         2       -4.158944e-01
        73         2        2.815686e-01
        74         2       -7.993518e-01
        75         2       -2.240027e-01
        76         2       -2.139471e+00
        77         2        9.800605e-01
        78         2       -2.042431e+00
        79         2       -1.783138e-01
        80         2        7.652301e-01
        81         2        1.991517e-01
        82         2       -1.780643e-01
        83         2       -4.638054e-01
        84         2        1.570747e-01
        85         2        1.318329e+00
        86         2       -2.851258e+00
        87         2        2.349448e+00
        88         2       -2.104952e+00
        89         2        1.350420e+00
        90         2        3.598745e-02
        91         2       -5.820622e-01
        92         2       -1.432213e+00
        93         2        1.689979e+00
        94         2        2.144996e+00
        95         2       -3.736385e-01
        96         2        5.074359e-01
        97         2        4.522045e-01
        98         2        1.104102e+00
        99         2        1.492521e+00
       100         2       -3.331720e-02
         1         3        6.451786e-01
         2         3       -2.354795e+00
         3         3       -8.779056e-01
         4         3       -7.995846e-01
         5         3        1.637960e+00
         6         3       -7.805908e-01
         7         3       -6.977307e-01
         8         3        1.383881e+00
         9         3       -7.421376e-01
        10         3        1.370699e+00
        11         3       -1.318803e+00
        12         3        2.172578e-01
        13         3       -9.921914e-02
        14         3        5.454650e-01
        15         3        1.257112e+00
        16         3       -9.525020e-01
        17         3        8.117964e-01
        18         3       -7.515075e-01
        19         3        7.345521e-02
        20         3        1.111560e+00
        21         3        1.460698e+00
        22         3        2.292533e+00
        23         3       -9.098026e-01
        24         3       -5.168909e-01
        25         3        5.075271e-01
        26         3        1.962290e-01
        27         3        3.430977e-01
        28         3       -1.521861e+00
        29         3        3.665887e-01
        30         3        1.369618e-02
        31         3       -1.277992e-01
        32         3       -1.494380e+00
        33         3       -1.876873e+00
        34         3       -8.600802e-01
        35         3        4.112998e-01
        36         3       -1.927781e+00
        37         3        8.851609e-01
        38         3       -4.674396e-01
        39         3       -2.030370e-01
        40         3       -4.707176e-01
        41         3        5.943699e-01
        42         3        1.805318e+00
        43         3       -4.827116e-01
        44         3       -2.100264e+00
        45         3       -1.796247e+00
        46         3       -4.187292e-01
        47         3       -1.262334e+00
        48         3        2.006162e-01
        49         3        1.135604e+00
        50         3        7.107904e-01
        51         3        5.879126e-01
        52         3        1.406316e+00
        53         3       -2.068423e+00
        54         3       -6.547195e-01
        55         3       -6.144189e-02
        56         3        2.627971e-01
        57         3        1.011525e+00
        58         3        1.286118e+00
        59         3       -3.331752e-01
        60         3       -2.562614e-01
        61         3        8.001393e-01
        62         3        1.029335e+00
        63         3       -9.566642e-01
        64         3       -1.606243e+00
        65         3       -7.249950e-01
        66         3       -6.111594e-01
        67         3        2.253481e-01
        68         3        1.165489e-01
        69         3       -4.368152e-01
        70         3        6.422082e-02
        71         3        3.857721e-01
        72         3        9.899176e-01
        73         3        1.109177e+00
        74         3       -7.754702e-01
        75         3       -6.849122e-01
        76         3       -1.959253e+00
        77         3        1.348121e+00
        78         3        8.851791e-01
        79         3       -4.655302e-01
        80         3        8.998471e-02
        81         3        1.192103e+00
        82         3       -1.638539e-01
        83         3        3.015509e-01
        84         3        1.686289e-01
        85         3       -1.366614e+00
        86         3        1.464412e+00
        87         3       -7.453802e-02
        88         3       -1.284588e+00
        89         3       -1.116180e+00
        90         3       -2.978085e-01
        91         3       -1.437914e+00
        92         3        9.939656e-01
        93         3       -3.610778e-01
        94         3        1.046797e+00
        95         3       -9.538170e-01
        96         3        4.386643e-01
        97         3        1.121526e-01
        98         3       -9.870765e-01
        99         3        2.200112e+00
       100         3        8.016795e-01
         1         4        1.523547e-01
         2         4       -1.231775e-01
         3         4        1.027044e-01
         4         4       -9.282313e-01
         5         4        1.428784e+00
         6         4        1.498401e+00
         7         4       -9.532624e-01
         8         4       -1.241466e+00
         9         4        9.370072e-01
        10         4        4.046899e-01
        11         4        2.020740e+00
        12         4       -1.415286e+00
        13         4        4.616057e-01
        14         4        5.969286e-01
        15         4       -2.705746e-01
        16         4        6.296593e-01
        17         4       -2.219683e+00
        18         4        8.816730e-01
        19         4        8.216562e-01
        20         4        1.147473e+00
        21         4        4.208362e-01
        22         4       -1.421768e+00
        23         4        1.553213e-01
        24         4        5.657222e-02
        25         4        2.140266e+00
        26         4        1.399127e+00
        27         4       -3.945233e-01
        28         4       -1.067683e+00
        29         4        2.788663e-01
        30         4        1.359985e+00
        31         4        7.716490e-01
        32         4        6.800779e-01
        33         4       -4.111143e-01
        34         4       -2.512634e-01
        35         4       -1.464965e+00
        36         4        2.160481e+00
        37         4        3.153973e-01
        38         4       -1.685219e+00
        39         4       -7.366522e-02
        40         4       -9.280822e-01
        41         4        5.696257e-02
        42         4        1.548821e+00
